debitur_id,skor_kredit_internal,subsegmen_properti,wilayah_agunan,nilai_agunan_awal,nilai_agunan_kini,plafon_pinjaman,ltv_awal,ltv_kini,tenor_bulan,pendapatan_bulanan,dti_ratio,jumlah_tanggungan,status_pekerjaan,jumlah_tunggakan_historis,utilisasi_kartu_kredit,metode_pembayaran,usia_bangunan_tahun,jenis_sertifikat,status_risiko,flag_gagal_bayar,y_pred_proba (sigmoid),"y_pred (dibulatkan, threshold=0.5)",cluster,flag_skor_kredit,flag_utilisasi,flag_pendapatan
PBI-007596,745,Rumah Tapak,Bogor,1579000000,1537000000.0,1287000000,0.815072831,0.837345478,120,29800000.0,0.359899329,3,Karyawan Tetap,4,53.4,Auto-Debit,24.0,SHM,Lancar,0,0.4450507090351239,0,0,0,1,0
PBI-007597,607,Tanah Kavling,Jakarta Selatan,494000000,473000000.0,352000000,0.712550607,0.744186047,84,50000000.0,0.083809524,4,Profesional,0,48.8,Auto-Debit,,HGB,Lancar,0,0.29171865387673207,0,1,1,1,0
PBI-007598,562,Rumah Tapak,Jakarta Selatan,872000000,863000000.0,671000000,0.769495413,0.777520278,180,10300000.0,0.361920173,0,Wiraswasta,0,17.7,Transfer Manual,2.0,SHM,Lancar,0,0.31765435213254806,0,0,1,0,1
PBI-007599,762,Apartemen,Bogor,454000000,448000000.0,340000000,0.748898678,0.758928571,84,19000000.0,0.213032581,0,Karyawan Tetap,0,72.6,Auto-Debit,26.0,HGB,Lancar,0,0.16745248017378148,0,1,0,1,1
PBI-007600,692,Rumah Tapak,Bekasi,1154000000,867000000.0,896000000,0.776429809,1.033448674,180,49500000.0,0.100561167,0,Wiraswasta,0,0.0,Auto-Debit,,SHM,Lancar,0,0.2748947319391286,0,0,0,0,0
PBI-007601,718,Apartemen,Depok,901000000,866000000.0,761000000,0.844617092,0.878752887,240,14000000.0,0.226488095,1,Karyawan Tetap,0,36.4,Auto-Debit,13.0,SHM,Lancar,0,0.23112989472195775,0,0,0,0,1
PBI-007602,649,Apartemen,Jakarta Selatan,809000000,798000000.0,581000000,0.718170581,0.728070175,240,21400000.0,0.113123053,2,Karyawan Tetap,0,22.4,Transfer Manual,4.0,SHM,Lancar,0,0.1918917616887981,0,0,1,0,1
PBI-007603,679,Rumah Tapak,Tangerang (BSD/Serpong),647000000,515000000.0,537000000,0.829984544,1.042718447,240,42300000.0,0.052895981,0,Profesional,0,60.1,Transfer Manual,1.0,HGB,Lancar,0,0.42830189504316424,0,1,0,1,0
PBI-007604,634,Apartemen,Bogor,654000000,,555000000,0.848623853,#DIV/0!,120,15500000.0,0.298387097,1,Karyawan Tetap,2,88.0,Transfer Manual,27.0,SHM,DPK,0,0.34517376896623425,0,0,1,1,1
PBI-007605,587,Rumah Tapak,Bekasi,765000000,618000000.0,649000000,0.848366013,1.050161812,180,37200000.0,0.096923536,0,Wiraswasta,2,36.2,Virtual Account,2.0,SHM,Menunggak,1,0.7222701119864314,1,0,1,0,0
PBI-007606,718,Rumah Tapak,Depok,1727000000,1669000000.0,1415000000,0.819339896,0.847813062,180,31300000.0,0.25115371,1,Karyawan Tetap,2,85.8,Transfer Manual,19.0,SHM,Menunggak,1,0.4857145597542514,0,0,0,1,0
PBI-007607,680,Rumah Tapak,Jakarta Selatan,1756000000,1742000000.0,1352000000,0.769931663,0.776119403,240,25300000.0,0.222661397,2,Wiraswasta,1,32.4,Auto-Debit,14.0,HGB,Lancar,0,0.3162551538820091,0,1,0,0,1
PBI-007608,806,Apartemen,Tangerang (BSD/Serpong),404000000,318000000.0,294000000,0.727722772,0.924528302,120,49600000.0,0.049395161,3,Profesional,4,29.6,Auto-Debit,22.0,SHM,Lancar,0,0.37144843486394824,0,0,0,0,0
PBI-007609,470,Tanah Kavling,Bekasi,402000000,300000000.0,318000000,0.791044776,1.06,180,18300000.0,0.096539162,5,Karyawan Tetap,0,28.1,Virtual Account,12.0,SHM,DPK,0,0.6799109358698221,1,0,1,0,1
PBI-007610,760,Rumah Tapak,Jakarta Selatan,1655000000,,1310000000,0.791540785,#DIV/0!,84,46600000.0,0.334661762,1,Profesional,1,75.6,Transfer Manual,0.0,SHM,Lancar,0,0.6374681665378158,1,0,0,1,0
PBI-007611,627,Ruko-Komersial,Bekasi,884000000,749000000.0,661000000,0.747737557,0.882510013,60,20100000.0,0.548092869,3,Karyawan Tetap,0,74.4,Transfer Manual,23.0,SHM,Lancar,0,0.4198931023192072,0,0,1,1,1
PBI-007612,619,Apartemen,Jakarta Selatan,1438000000,1409000000.0,1140000000,0.792767733,0.809084457,120,9700000.0,0.979381443,2,Wiraswasta,8,36.8,Transfer Manual,8.0,SHM,Menunggak,1,0.64338454357149,1,0,1,0,1
PBI-007613,710,Rumah Tapak,Bogor,994000000,,713000000,0.717303823,#DIV/0!,180,30200000.0,0.13116262,3,Profesional,1,60.4,Auto-Debit,,SHM,Lancar,0,0.2941992878989851,0,0,0,1,0
PBI-007614,585,Rumah Tapak,Bekasi,1200000000,1002000000.0,954000000,0.795,0.952095808,84,25600000.0,0.443638393,1,Profesional,5,31.2,Virtual Account,18.0,SHM,Menunggak,1,0.7370463150059227,1,0,1,0,1
PBI-007615,622,Apartemen,Jakarta Selatan,1240000000,,1035000000,0.834677419,#DIV/0!,60,29900000.0,0.576923077,1,Karyawan Tetap,4,72.1,Auto-Debit,6.0,SHM,DPK,0,0.7915961475675832,1,0,1,1,0
PBI-007616,711,Apartemen,Bekasi,668000000,563000000.0,515000000,0.770958084,0.914742451,120,21600000.0,0.198688272,2,Karyawan Tetap,0,32.8,Auto-Debit,21.0,SHM,Lancar,0,0.25412792040314236,0,0,0,0,1
PBI-007617,615,Rumah Tapak,Bekasi,631000000,447000000.0,514000000,0.814580032,1.149888143,84,43200000.0,0.141644621,5,Wiraswasta,1,68.1,Auto-Debit,18.0,SHM,Menunggak,1,0.7338847131884664,1,0,1,1,0
PBI-007618,600,Tanah Kavling,Depok,786000000,757000000.0,625000000,0.795165394,0.825627477,120,10400000.0,0.500801282,2,Karyawan Tetap,1,64.6,Transfer Manual,28.0,HGB,DPK,0,0.5402504488797157,1,1,1,1,1
PBI-007619,600,Rumah Tapak,Bogor,1780000000,,1247000000,0.700561798,#DIV/0!,240,,#DIV/0!,1,Karyawan Tetap,3,56.6,Auto-Debit,18.0,SHM,Lancar,0,0.8528014455216836,1,0,1,1,1
PBI-007620,690,Apartemen,Bekasi,1125000000,937000000.0,808000000,0.718222222,0.862326574,180,28000000.0,0.16031746,3,Wiraswasta,0,0.0,Auto-Debit,18.0,SHM,Lancar,0,0.188024378199489,0,0,0,0,0
PBI-007621,558,Rumah Tapak,Bogor,1573000000,1528000000.0,1284000000,0.816274634,0.840314136,120,9500000.0,1.126315789,4,Wiraswasta,3,64.2,Transfer Manual,8.0,SHM,DPK,0,0.7122473921265235,1,0,1,1,1
PBI-007622,724,Tanah Kavling,Tangerang (BSD/Serpong),865000000,724000000.0,611000000,0.706358382,0.843922652,120,22500000.0,0.226296296,3,Karyawan Tetap,0,75.2,Auto-Debit,9.0,SHM,Lancar,0,0.2604785593381781,0,0,0,1,1
PBI-007623,840,Ruko-Komersial,Jakarta Selatan,1303000000,1301000000.0,1099000000,0.843438219,0.844734819,240,22800000.0,0.200840643,4,Karyawan Tetap,1,50.9,Auto-Debit,8.0,HGB,Lancar,0,0.20149512699953695,0,1,0,1,1
PBI-007624,660,Apartemen,Depok,785000000,767000000.0,655000000,0.834394904,0.853976532,240,24500000.0,0.111394558,0,Profesional,4,67.9,Transfer Manual,14.0,SHM,Lancar,0,0.6170114239107658,1,0,0,1,1
PBI-007625,697,Tanah Kavling,Tangerang (BSD/Serpong),431000000,325000000.0,325000000,0.754060325,1,180,12400000.0,0.145609319,0,Wiraswasta,0,43.6,Transfer Manual,25.0,SHM,Lancar,0,0.3432730379244982,0,0,0,0,1
PBI-007626,683,Apartemen,Depok,468000000,467000000.0,349000000,0.745726496,0.74732334,120,41600000.0,0.069911859,3,Wiraswasta,0,25.4,Auto-Debit,28.0,HGB,Lancar,0,0.17586724916873622,0,1,0,0,0
PBI-007627,581,Rumah Tapak,Bogor,1452000000,1425000000.0,1150000000,0.792011019,0.807017544,180,22300000.0,0.28649726,2,Karyawan Tetap,0,42.6,Transfer Manual,25.0,HGB,Lancar,0,0.3662511740034624,0,1,1,0,1
PBI-007628,687,Rumah Tapak,Bekasi,689000000,576000000.0,546000000,0.79245283,0.947916667,180,24500000.0,0.123809524,2,Karyawan Tetap,0,83.9,Auto-Debit,13.0,HGB,DPK,0,0.39618395601666195,0,1,0,1,1
PBI-007629,679,Tanah Kavling,Bogor,356000000,350000000.0,254000000,0.713483146,0.725714286,180,31300000.0,0.045083422,2,Karyawan Tetap,1,54.7,Auto-Debit,25.0,HGB,Lancar,0,0.31637899033876427,0,1,0,1,0
PBI-007630,811,Tanah Kavling,Depok,515000000,503000000.0,377000000,0.732038835,0.749502982,180,10600000.0,0.197589099,1,Wiraswasta,4,26.9,Auto-Debit,14.0,SHM,Lancar,0,0.23532800090708597,0,0,0,0,1
PBI-007631,681,Tanah Kavling,Tangerang (BSD/Serpong),336000000,269000000.0,267000000,0.794642857,0.992565056,84,23200000.0,0.137007389,4,Karyawan Tetap,2,67.7,Auto-Debit,30.0,HGB,DPK,0,0.6176139407019562,1,1,0,1,1
PBI-007632,766,Apartemen,Tangerang (BSD/Serpong),598000000,457000000.0,490000000,0.819397993,1.072210066,240,50000000.0,0.040833333,3,Wiraswasta,3,64.9,Transfer Manual,5.0,HGB,Lancar,0,0.5766055262332006,1,1,0,1,0
PBI-007633,696,Tanah Kavling,Bekasi,342000000,261000000.0,249000000,0.728070175,0.954022989,240,,#DIV/0!,1,Wiraswasta,0,77.6,Auto-Debit,1.0,SHM,Lancar,0,0.3761435564782851,0,0,0,1,1
PBI-007634,617,Apartemen,Bogor,1365000000,1342000000.0,1099000000,0.805128205,0.818926975,120,26600000.0,0.344298246,2,Wiraswasta,0,17.5,Auto-Debit,3.0,HGB,Lancar,0,0.27834504200301907,0,1,1,0,0
PBI-007635,559,Apartemen,Depok,1258000000,1233000000.0,1045000000,0.830683625,0.847526358,240,11200000.0,0.388764881,2,Karyawan Tetap,1,27.7,Auto-Debit,9.0,SHM,Lancar,0,0.5442775000915123,1,0,1,0,1
PBI-007636,686,Rumah Tapak,Jakarta Selatan,1617000000,1581000000.0,1160000000,0.71737786,0.73371284,180,38200000.0,0.168702734,2,Wiraswasta,0,81.2,Virtual Account,22.0,HGB,Lancar,0,0.2382356440442298,0,1,0,1,0
PBI-007637,725,Rumah Tapak,Bekasi,1629000000,1293000000.0,1248000000,0.76611418,0.965197216,240,42100000.0,0.123515439,5,Wiraswasta,3,39.1,Auto-Debit,29.0,SHM,Lancar,0,0.516853244511773,1,0,0,0,0
PBI-007638,652,Rumah Tapak,Tangerang (BSD/Serpong),1728000000,1272000000.0,1430000000,0.827546296,1.124213836,240,13900000.0,0.428657074,2,Karyawan Tetap,7,0.0,Virtual Account,21.0,SHM,Menunggak,1,0.7045276521203192,1,0,1,0,1
PBI-007639,606,Rumah Tapak,Jakarta Selatan,743000000,738000000.0,561000000,0.755047106,0.760162602,84,23500000.0,0.284194529,2,Karyawan Tetap,3,6.2,Virtual Account,5.0,SHM,Lancar,0,0.4517622326941103,0,0,1,0,1
PBI-007640,780,Tanah Kavling,Jakarta Selatan,840000000,804000000.0,622000000,0.74047619,0.773631841,120,,#DIV/0!,1,Wiraswasta,5,66.8,Transfer Manual,23.0,SHM,Lancar,0,0.3842611434724487,0,0,0,1,1
PBI-007641,622,Apartemen,Tangerang (BSD/Serpong),978000000,783000000.0,794000000,0.811860941,1.014048531,120,22400000.0,0.295386905,2,Karyawan Tetap,7,32.6,Virtual Account,14.0,SHM,Menunggak,1,0.754167033893928,1,0,1,0,1
PBI-007642,562,Apartemen,Bekasi,583000000,432000000.0,443000000,0.759862779,1.025462963,60,23200000.0,0.318247126,2,Karyawan Tetap,0,28.5,Auto-Debit,9.0,SHM,Lancar,0,0.5291015966173478,1,0,1,0,1
PBI-007643,654,Tanah Kavling,Bekasi,693000000,497000000.0,559000000,0.806637807,1.124748491,120,13100000.0,0.355597964,4,Karyawan Tetap,2,86.3,Auto-Debit,21.0,HGB,Menunggak,1,0.7551178583143451,1,1,1,1,1
PBI-007644,667,Apartemen,Bekasi,760000000,545000000.0,546000000,0.718421053,1.001834862,120,17600000.0,0.258522727,5,Karyawan Tetap,3,50.8,Virtual Account,22.0,HGB,DPK,0,0.6520049635540641,1,1,0,1,1
PBI-007645,597,Rumah Tapak,Jakarta Selatan,560000000,547000000.0,438000000,0.782142857,0.800731261,120,45600000.0,0.08004386,3,Profesional,2,71.7,Auto-Debit,22.0,SHM,DPK,0,0.6036328625970827,1,0,1,1,0
PBI-007646,652,Rumah Tapak,Depok,602000000,594000000.0,456000000,0.757475083,0.767676768,120,,#DIV/0!,3,Wiraswasta,1,50.4,Auto-Debit,6.0,HGB,Lancar,0,0.38287464000449484,0,1,1,1,1
PBI-007647,516,Rumah Tapak,Tangerang (BSD/Serpong),1051000000,798000000.0,893000000,0.849666984,1.119047619,60,30000000.0,0.496111111,0,Wiraswasta,0,35.0,Auto-Debit,16.0,SHM,Menunggak,1,0.665534822238737,1,0,1,0,0
PBI-007648,696,Rumah Tapak,Jakarta Selatan,1574000000,1560000000.0,1241000000,0.788437103,0.795512821,84,50000000.0,0.29547619,4,Profesional,1,4.1,Transfer Manual,25.0,HGB,Lancar,0,0.252258835556649,0,1,0,0,0
PBI-007649,571,Apartemen,Bekasi,742000000,543000000.0,595000000,0.801886792,1.095764273,120,31000000.0,0.159946237,4,Wiraswasta,0,33.3,Auto-Debit,26.0,SHM,Lancar,0,0.5709309913951605,1,0,1,0,0
PBI-007650,628,Tanah Kavling,Tangerang (BSD/Serpong),760000000,565000000.0,547000000,0.719736842,0.968141593,240,39200000.0,0.058142007,1,Wiraswasta,0,36.0,Auto-Debit,15.0,HGB,Lancar,0,0.4067078290881923,0,1,1,0,0
PBI-007651,602,Apartemen,Jakarta Selatan,461000000,443000000.0,391000000,0.848156182,0.88261851,240,20400000.0,0.079861111,2,Karyawan Tetap,0,16.2,Virtual Account,23.0,HGB,Lancar,0,0.3403690994805471,0,1,1,0,1
PBI-007652,779,Rumah Tapak,Jakarta Selatan,1012000000,990000000.0,716000000,0.707509881,0.723232323,120,49700000.0,0.120053655,2,Wiraswasta,0,63.3,Auto-Debit,6.0,SHM,Lancar,0,0.12785621533624925,0,0,0,1,0
PBI-007653,634,Apartemen,Jakarta Selatan,540000000,525000000.0,384000000,0.711111111,0.731428571,180,,#DIV/0!,3,Karyawan Tetap,0,26.2,Transfer Manual,29.0,SHM,Lancar,0,0.21468950651410168,0,0,1,0,1
PBI-007654,588,Rumah Tapak,Depok,1623000000,1615000000.0,1155000000,0.711645102,0.715170279,240,17100000.0,0.281432749,1,Karyawan Tetap,1,47.9,Auto-Debit,16.0,HGB,Lancar,0,0.4232457223257401,0,1,1,1,1
PBI-007655,838,Rumah Tapak,Depok,1758000000,1698000000.0,1460000000,0.830489192,0.8598351,120,26200000.0,0.46437659,3,Karyawan Tetap,2,32.3,Auto-Debit,,HGB,Lancar,0,0.23197350784274826,0,1,0,0,1
PBI-007656,813,Tanah Kavling,Depok,495000000,483000000.0,401000000,0.81010101,0.830227743,180,28900000.0,0.077085736,3,Karyawan Tetap,0,23.1,Auto-Debit,12.0,SHM,Lancar,0,0.11110813773977626,0,0,0,0,0
PBI-007657,731,Ruko-Komersial,Depok,2975000000,,2517000000,0.84605042,#DIV/0!,240,30100000.0,0.348421927,0,Karyawan Tetap,1,8.5,Auto-Debit,27.0,SHM,Lancar,0,0.8291937864371736,1,0,0,0,0
PBI-007658,708,Rumah Tapak,Depok,1478000000,1415000000.0,1049000000,0.709742896,0.741342756,84,15300000.0,0.816215375,1,Karyawan Tetap,0,29.4,Transfer Manual,,HGB,Lancar,0,0.15627505432372993,0,1,0,0,1
PBI-007659,586,Tanah Kavling,Tangerang (BSD/Serpong),301000000,221000000.0,242000000,0.803986711,1.095022624,60,50000000.0,0.080666667,0,Profesional,4,39.2,Transfer Manual,4.0,HGB,Menunggak,1,0.8004691173510003,1,1,1,0,0
PBI-007660,752,Rumah Tapak,Tangerang (BSD/Serpong),1131000000,,882000000,0.779840849,#DIV/0!,180,15500000.0,0.316129032,3,Karyawan Tetap,1,48.0,Auto-Debit,27.0,SHM,DPK,0,0.4599048318747673,0,0,0,1,1
PBI-007661,691,Rumah Tapak,Jakarta Selatan,1584000000,1556000000.0,1261000000,0.796085859,0.810411311,120,38300000.0,0.274369017,0,Profesional,0,33.9,Virtual Account,22.0,HGB,Lancar,0,0.21656163938442746,0,1,0,0,0
PBI-007662,606,Rumah Tapak,Tangerang (BSD/Serpong),1194000000,935000000.0,928000000,0.77721943,0.992513369,120,8900000.0,0.868913858,4,Wiraswasta,0,46.3,Auto-Debit,22.0,SHM,DPK,0,0.47824400119093696,0,0,1,1,1
PBI-007663,672,Rumah Tapak,Depok,1215000000,1194000000.0,974000000,0.801646091,0.815745394,240,26900000.0,0.15086741,2,Wiraswasta,2,51.1,Auto-Debit,,HGB,Lancar,0,0.46316867817015783,0,1,0,1,0
PBI-007664,621,Ruko-Komersial,Tangerang (BSD/Serpong),1785000000,1477000000.0,1492000000,0.835854342,1.010155721,240,10600000.0,0.586477987,1,Karyawan Tetap,1,64.1,Virtual Account,7.0,HGB,Lancar,0,0.6446258057607869,1,1,1,1,1
PBI-007665,531,Apartemen,Bekasi,835000000,629000000.0,658000000,0.788023952,1.046104928,120,16600000.0,0.330321285,1,Profesional,2,73.7,Auto-Debit,0.0,SHM,Menunggak,1,0.8297905705829934,1,0,1,1,1
PBI-007666,776,Rumah Tapak,Bekasi,536000000,400000000.0,447000000,0.833955224,1.1175,180,25600000.0,0.097005208,1,Karyawan Tetap,1,71.3,Transfer Manual,2.0,SHM,Lancar,0,0.49089553369895417,0,0,0,1,1
PBI-007667,506,Ruko-Komersial,Tangerang (BSD/Serpong),2168000000,1527000000.0,1772000000,0.817343173,1.160445318,240,23000000.0,0.321014493,1,Wiraswasta,2,20.2,Auto-Debit,18.0,SHM,Menunggak,1,0.8273101040919708,1,0,1,0,1
PBI-007668,843,Tanah Kavling,Depok,760000000,743000000.0,631000000,0.830263158,0.849259758,120,13400000.0,0.392412935,0,Wiraswasta,5,47.4,Auto-Debit,30.0,SHM,Lancar,0,0.31906038245764706,0,0,0,1,1
PBI-007669,642,Tanah Kavling,Bogor,774000000,735000000.0,618000000,0.798449612,0.840816327,60,30700000.0,0.335504886,3,Karyawan Tetap,2,83.3,Transfer Manual,27.0,HGB,DPK,0,0.5917470844236385,1,1,1,1,0
PBI-007670,698,Rumah Tapak,Bekasi,1312000000,1078000000.0,1020000000,0.777439024,0.94619666,240,19300000.0,0.220207254,1,Karyawan Tetap,0,32.6,Auto-Debit,14.0,HGB,Lancar,0,0.2884369053267181,0,1,0,0,1
PBI-007671,705,Rumah Tapak,Depok,944000000,913000000.0,671000000,0.710805085,0.734939759,60,,#DIV/0!,0,Karyawan Tetap,1,78.2,Auto-Debit,23.0,SHM,Lancar,0,0.32862902220432516,0,0,0,1,1
PBI-007672,576,Rumah Tapak,Tangerang (BSD/Serpong),529000000,371000000.0,437000000,0.826086957,1.177897574,120,,#DIV/0!,3,Profesional,0,53.1,Auto-Debit,30.0,HGB,DPK,0,0.6490070688724069,1,1,1,1,1
PBI-007673,642,Rumah Tapak,Bogor,1665000000,1612000000.0,1226000000,0.736336336,0.760545906,84,50000000.0,0.291904762,2,Profesional,0,9.0,Auto-Debit,12.0,SHM,Lancar,0,0.19676966050749956,0,0,1,0,0
PBI-007674,651,Tanah Kavling,Tangerang (BSD/Serpong),557000000,436000000.0,393000000,0.70556553,0.901376147,240,42100000.0,0.038895487,0,Profesional,2,94.3,Virtual Account,28.0,HGB,Lancar,0,0.6439620680051787,1,1,1,1,0
PBI-007675,609,Tanah Kavling,Tangerang (BSD/Serpong),661000000,511000000.0,514000000,0.777609682,1.005870841,84,10700000.0,0.571873609,1,Karyawan Tetap,0,65.8,Virtual Account,18.0,HGB,DPK,0,0.5217040371600041,1,1,1,1,1
PBI-007676,748,Tanah Kavling,Tangerang (BSD/Serpong),417000000,302000000.0,331000000,0.793764988,1.09602649,84,,#DIV/0!,1,Karyawan Tetap,3,55.1,Transfer Manual,0.0,HGB,DPK,0,0.5997216912711207,1,1,0,1,1
PBI-007677,557,Apartemen,Depok,556000000,,444000000,0.798561151,#DIV/0!,180,11400000.0,0.216374269,4,Karyawan Tetap,1,54.8,Auto-Debit,24.0,SHM,Lancar,0,0.20840349903039032,0,0,1,1,1
PBI-007678,677,Tanah Kavling,Bogor,352000000,344000000.0,282000000,0.801136364,0.819767442,84,33300000.0,0.100815101,2,Profesional,1,52.3,Auto-Debit,1.0,SHM,Lancar,0,0.39443556542551256,0,0,0,1,0
PBI-007679,515,Tanah Kavling,Jakarta Selatan,779000000,749000000.0,622000000,0.798459564,0.830440587,84,26400000.0,0.280483405,3,Karyawan Tetap,4,32.5,Transfer Manual,16.0,SHM,DPK,0,0.7288872920118062,1,0,1,0,0
PBI-007680,680,Rumah Tapak,Jakarta Selatan,1340000000,1277000000.0,1100000000,0.820895522,0.861393892,84,13800000.0,0.948930297,3,Karyawan Tetap,4,62.9,Auto-Debit,23.0,SHM,Menunggak,1,0.5840143141836647,1,0,0,1,1
PBI-007681,674,Rumah Tapak,Bogor,1308000000,1290000000.0,1067000000,0.815749235,0.827131783,180,44000000.0,0.134722222,2,Profesional,0,35.9,Auto-Debit,11.0,SHM,Lancar,0,0.24881349317197374,0,0,0,0,0
PBI-007682,822,Ruko-Komersial,Tangerang (BSD/Serpong),2823000000,2191000000.0,2320000000,0.821820758,1.058877225,84,23500000.0,1.175278622,0,Wiraswasta,3,18.0,Virtual Account,21.0,HGB,Lancar,0,0.38234975213635625,0,1,0,0,1
PBI-007683,608,Rumah Tapak,Tangerang (BSD/Serpong),706000000,495000000.0,543000000,0.769121813,1.096969697,120,14500000.0,0.312068966,4,Wiraswasta,2,25.7,Auto-Debit,,SHM,DPK,0,0.7010956912446763,1,0,1,0,1
PBI-007684,646,Tanah Kavling,Tangerang (BSD/Serpong),402000000,320000000.0,285000000,0.708955224,0.890625,240,16000000.0,0.07421875,2,Karyawan Tetap,1,2.4,Transfer Manual,10.0,SHM,Lancar,0,0.38232796536827807,0,0,1,0,1
PBI-007685,640,Rumah Tapak,Jakarta Selatan,746000000,723000000.0,594000000,0.796246649,0.821576763,84,,#DIV/0!,1,Karyawan Tetap,0,39.0,Auto-Debit,13.0,SHM,Lancar,0,0.2915248996744477,0,0,1,0,1
PBI-007686,803,Ruko-Komersial,Depok,1731000000,1674000000.0,1266000000,0.731369151,0.756272401,240,50000000.0,0.1055,3,Profesional,3,17.9,Transfer Manual,29.0,SHM,Lancar,0,0.21309412668265043,0,0,0,0,0
PBI-007687,611,Ruko-Komersial,Depok,2723000000,2702000000.0,2257000000,0.828865222,0.83530718,180,28100000.0,0.446223804,4,Wiraswasta,4,29.5,Auto-Debit,8.0,HGB,Lancar,0,0.5983965593350374,1,1,1,0,0
PBI-007688,679,Rumah Tapak,Bekasi,1646000000,1200000000.0,1330000000,0.808019441,1.108333333,240,18900000.0,0.293209877,3,Karyawan Tetap,2,8.6,Virtual Account,2.0,SHM,DPK,0,0.5674922877876832,1,0,0,0,1
PBI-007689,635,Tanah Kavling,Bekasi,654000000,515000000.0,533000000,0.814984709,1.034951456,120,14400000.0,0.308449074,2,Karyawan Tetap,0,5.7,Auto-Debit,28.0,SHM,Lancar,0,0.36941184492984513,0,0,1,0,1
PBI-007690,647,Rumah Tapak,Bogor,1356000000,1322000000.0,1007000000,0.742625369,0.76172466,120,16300000.0,0.514826176,5,Karyawan Tetap,0,93.9,Virtual Account,18.0,SHM,Lancar,0,0.3270271363588886,0,0,1,1,1
PBI-007691,661,Rumah Tapak,Jakarta Selatan,1667000000,1613000000.0,1325000000,0.794841032,0.821450713,180,,#DIV/0!,0,Wiraswasta,1,47.4,Auto-Debit,,SHM,Lancar,0,0.4100038355633598,0,0,0,1,1
PBI-007692,753,Apartemen,Bogor,1087000000,1065000000.0,847000000,0.779208832,0.795305164,60,17200000.0,0.820736434,0,Karyawan Tetap,0,37.0,Transfer Manual,,SHM,Lancar,0,0.1545859842634545,0,0,0,0,1
PBI-007693,784,Rumah Tapak,Bekasi,799000000,640000000.0,591000000,0.739674593,0.9234375,180,,#DIV/0!,1,Wiraswasta,0,29.3,Virtual Account,14.0,HGB,Lancar,0,0.17675889407677528,0,1,0,0,1
PBI-007694,542,Ruko-Komersial,Tangerang (BSD/Serpong),2351000000,1806000000.0,1932000000,0.821777967,1.069767442,84,25100000.0,0.916334661,0,Wiraswasta,0,53.6,Auto-Debit,25.0,HGB,Menunggak,1,0.6377536143764763,1,1,1,1,1
PBI-007695,726,Tanah Kavling,Bogor,762000000,749000000.0,596000000,0.782152231,0.795727637,120,28800000.0,0.172453704,2,Wiraswasta,0,45.8,Auto-Debit,,SHM,Lancar,0,0.18932006514951208,0,0,0,1,0
PBI-007696,767,Apartemen,Depok,1099000000,,801000000,0.728844404,#DIV/0!,240,19500000.0,0.171153846,2,Karyawan Tetap,7,37.6,Virtual Account,7.0,SHM,Lancar,0,0.42068060083016506,0,0,0,0,1
PBI-007697,689,Rumah Tapak,Bekasi,856000000,,638000000,0.745327103,#DIV/0!,180,9700000.0,0.365406644,1,Wiraswasta,4,54.7,Auto-Debit,10.0,HGB,DPK,0,0.5234401730863907,1,1,0,1,1
PBI-007698,761,Apartemen,Depok,840000000,805000000.0,617000000,0.73452381,0.766459627,180,46300000.0,0.074034077,0,Wiraswasta,0,59.4,Transfer Manual,22.0,SHM,Lancar,0,0.15829201895190553,0,0,0,1,0
PBI-007699,554,Rumah Tapak,Bekasi,1112000000,877000000.0,831000000,0.747302158,0.947548461,84,11300000.0,0.875474083,2,Karyawan Tetap,3,0.0,Auto-Debit,5.0,SHM,DPK,0,0.6594540756905332,1,0,1,0,1
PBI-007700,703,Tanah Kavling,Bekasi,387000000,,282000000,0.728682171,#DIV/0!,180,,#DIV/0!,2,Profesional,0,45.7,Transfer Manual,23.0,SHM,Lancar,0,0.029849772918852092,0,0,0,1,1
PBI-007701,766,Rumah Tapak,Bogor,1088000000,1045000000.0,822000000,0.755514706,0.786602871,84,19500000.0,0.501831502,4,Karyawan Tetap,3,54.7,Auto-Debit,12.0,HGB,Lancar,0,0.3455108551090563,0,1,0,1,1
PBI-007702,606,Rumah Tapak,Depok,710000000,,571000000,0.804225352,#DIV/0!,240,,#DIV/0!,0,Wiraswasta,0,38.9,Transfer Manual,6.0,HGB,Lancar,0,0.16194440161875495,0,1,1,0,1
PBI-007703,551,Rumah Tapak,Tangerang (BSD/Serpong),1149000000,873000000.0,970000000,0.844212359,1.111111111,120,19400000.0,0.416666667,2,Karyawan Tetap,1,7.6,Auto-Debit,16.0,SHM,Menunggak,1,0.6845892897474288,1,0,1,0,1
PBI-007704,757,Apartemen,Bekasi,456000000,340000000.0,334000000,0.73245614,0.982352941,240,10100000.0,0.137788779,1,Wiraswasta,0,36.1,Auto-Debit,8.0,SHM,Lancar,0,0.24302402823917443,0,0,0,0,1
PBI-007705,624,Ruko-Komersial,Jakarta Selatan,2887000000,2859000000.0,2151000000,0.74506408,0.752360965,240,,#DIV/0!,0,Wiraswasta,1,42.2,Auto-Debit,,HGB,Lancar,0,0.3939007513499432,0,1,1,0,1
