debitur_id,skor_kredit_internal,subsegmen_properti,wilayah_agunan,nilai_agunan_awal,nilai_agunan_kini,plafon_pinjaman,ltv_awal,ltv_kini,tenor_bulan,pendapatan_bulanan,dti_ratio,jumlah_tanggungan,status_pekerjaan,jumlah_tunggakan_historis,utilisasi_kartu_kredit,metode_pembayaran,usia_bangunan_tahun,jenis_sertifikat,status_risiko,flag_gagal_bayar,y_pred_proba (sigmoid),"y_pred (dibulatkan, threshold=0.5)",cluster,flag_skor_kredit,flag_utilisasi,flag_pendapatan
PBI-007197,693,Rumah Tapak,Jakarta Selatan,1326000000,1324000000.0,951000000,0.71719457,0.718277946,84,46800000.0,0.241910867,0,Wiraswasta,0,21.7,Auto-Debit,8.0,HGB,Lancar,0,0.0024325068295312285,0,1,0,0,0
PBI-007198,737,Tanah Kavling,Depok,800000000,798000000.0,651000000,0.81375,0.815789474,60,19400000.0,0.559278351,4,Karyawan Tetap,0,30.4,Auto-Debit,6.0,HGB,Lancar,0,0.012191340550805457,0,1,0,0,1
PBI-007199,720,Ruko-Komersial,Bogor,1213000000,1172000000.0,999000000,0.823577906,0.852389078,120,,#DIV/0!,3,Profesional,3,62.9,Virtual Account,4.0,SHM,Lancar,0,0.2934213491888259,0,0,0,1,1
PBI-007200,703,Apartemen,Bogor,755000000,,560000000,0.741721854,#DIV/0!,240,44300000.0,0.052671181,0,Wiraswasta,0,41.2,Auto-Debit,17.0,HGB,Lancar,0,0.0022782729221246085,0,1,0,0,0
PBI-007201,598,Apartemen,Bekasi,894000000,660000000.0,721000000,0.806487696,1.092424242,240,28300000.0,0.106154299,3,Profesional,1,49.4,Transfer Manual,27.0,SHM,DPK,0,0.7641548867575159,1,0,1,1,0
PBI-007202,577,Rumah Tapak,Jakarta Selatan,1599000000,1565000000.0,1143000000,0.714821764,0.730351438,84,14300000.0,0.951548452,2,Karyawan Tetap,0,61.0,Auto-Debit,,SHM,Lancar,0,0.0841468651457248,0,0,1,1,1
PBI-007203,717,Tanah Kavling,Tangerang (BSD/Serpong),739000000,566000000.0,589000000,0.797023004,1.040636042,240,13300000.0,0.18452381,0,Karyawan Tetap,2,41.3,Auto-Debit,24.0,SHM,DPK,0,0.5197218545568472,1,0,0,0,1
PBI-007204,704,Apartemen,Jakarta Selatan,749000000,719000000.0,582000000,0.777036048,0.80945758,84,32200000.0,0.215173026,2,Karyawan Tetap,1,24.0,Auto-Debit,28.0,SHM,Lancar,0,0.023415691670442603,0,0,0,0,0
PBI-007205,680,Ruko-Komersial,Bogor,1335000000,1318000000.0,1105000000,0.827715356,0.838391502,240,35900000.0,0.128249768,2,Wiraswasta,0,85.7,Virtual Account,25.0,SHM,Lancar,0,0.08480754361214854,0,0,0,1,0
PBI-007206,685,Rumah Tapak,Jakarta Selatan,1404000000,,1078000000,0.767806268,#DIV/0!,240,,#DIV/0!,1,Karyawan Tetap,0,54.9,Auto-Debit,7.0,SHM,Lancar,0,0.04189472840404802,0,0,0,1,1
PBI-007207,594,Rumah Tapak,Bekasi,1124000000,,859000000,0.764234875,#DIV/0!,60,22800000.0,0.627923977,2,Karyawan Tetap,0,68.8,Auto-Debit,17.0,SHM,DPK,0,0.6686282374310009,1,0,1,1,1
PBI-007208,560,Tanah Kavling,Bekasi,656000000,467000000.0,551000000,0.839939024,1.17987152,84,13000000.0,0.504578755,2,Karyawan Tetap,2,39.5,Auto-Debit,9.0,HGB,Menunggak,1,0.9617232632373042,1,1,1,0,1
PBI-007209,598,Ruko-Komersial,Bekasi,2227000000,1796000000.0,1871000000,0.840143691,1.041759465,60,16500000.0,1.88989899,2,Karyawan Tetap,1,52.7,Transfer Manual,23.0,SHM,Menunggak,1,0.9194921122642798,1,0,1,1,1
PBI-007210,639,Tanah Kavling,Depok,635000000,615000000.0,448000000,0.705511811,0.728455285,120,21900000.0,0.170471842,1,Wiraswasta,3,75.3,Transfer Manual,29.0,HGB,Lancar,0,0.29489099909243216,0,1,1,1,1
PBI-007211,609,Rumah Tapak,Tangerang (BSD/Serpong),1297000000,917000000.0,1002000000,0.772552043,1.092693566,60,31200000.0,0.53525641,3,Profesional,5,53.2,Auto-Debit,1.0,SHM,Menunggak,1,0.9510653663118551,1,0,1,1,0
PBI-007212,793,Rumah Tapak,Jakarta Selatan,1654000000,1600000000.0,1198000000,0.724304716,0.74875,180,13700000.0,0.485806975,5,Karyawan Tetap,2,46.2,Auto-Debit,23.0,SHM,Lancar,0,0.023198005631264552,0,0,0,1,1
PBI-007213,785,Rumah Tapak,Bekasi,1629000000,1166000000.0,1207000000,0.740945365,1.03516295,180,40300000.0,0.166390957,5,Wiraswasta,5,19.4,Transfer Manual,,SHM,DPK,0,0.17675956138799354,0,0,0,0,0
PBI-007214,732,Apartemen,Tangerang (BSD/Serpong),564000000,400000000.0,451000000,0.79964539,1.1275,120,18100000.0,0.207642726,5,Karyawan Tetap,0,0.0,Transfer Manual,18.0,SHM,Lancar,0,0.023932510423603066,0,0,0,0,1
PBI-007215,764,Rumah Tapak,Jakarta Selatan,1262000000,1203000000.0,908000000,0.719492868,0.754779717,120,23600000.0,0.320621469,2,Karyawan Tetap,1,90.7,Virtual Account,10.0,SHM,Lancar,0,0.050907516096192235,0,0,0,1,1
PBI-007216,550,Apartemen,Tangerang (BSD/Serpong),883000000,650000000.0,620000000,0.702151755,0.953846154,240,9900000.0,0.260942761,0,Wiraswasta,0,45.5,Transfer Manual,1.0,HGB,Lancar,0,0.3604811881275284,0,1,1,0,1
PBI-007217,721,Apartemen,Tangerang (BSD/Serpong),714000000,548000000.0,578000000,0.80952381,1.054744526,84,39200000.0,0.1755345,3,Wiraswasta,0,100.0,Transfer Manual,4.0,SHM,DPK,0,0.4090543538854562,0,0,0,1,0
PBI-007218,657,Rumah Tapak,Depok,1320000000,1314000000.0,1051000000,0.796212121,0.799847793,180,37200000.0,0.156959379,3,Profesional,0,59.7,Auto-Debit,25.0,SHM,Lancar,0,0.04108451596124141,0,0,1,1,0
PBI-007219,621,Ruko-Komersial,Bogor,1924000000,1903000000.0,1607000000,0.835239085,0.844456122,180,29500000.0,0.302636535,5,Karyawan Tetap,3,29.7,Transfer Manual,13.0,SHM,Lancar,0,0.3990206712769994,0,0,1,0,0
PBI-007220,636,Tanah Kavling,Bogor,765000000,755000000.0,598000000,0.781699346,0.79205298,180,23400000.0,0.141975309,2,Profesional,2,40.9,Virtual Account,8.0,SHM,Lancar,0,0.177217658408723,0,0,1,0,1
PBI-007221,637,Rumah Tapak,Bogor,621000000,620000000.0,523000000,0.842190016,0.843548387,120,31100000.0,0.140139335,5,Karyawan Tetap,3,84.5,Auto-Debit,28.0,SHM,Lancar,0,0.7109829738370859,1,0,1,1,0
PBI-007222,628,Rumah Tapak,Jakarta Selatan,893000000,888000000.0,707000000,0.791713326,0.796171171,84,29700000.0,0.28338945,0,Karyawan Tetap,1,80.6,Auto-Debit,18.0,HGB,DPK,0,0.3469778421678467,0,1,1,1,0
PBI-007223,608,Apartemen,Jakarta Selatan,428000000,422000000.0,324000000,0.757009346,0.767772512,180,16500000.0,0.109090909,2,Karyawan Tetap,0,68.4,Transfer Manual,,SHM,Lancar,0,0.05748030546987875,0,0,1,1,1
PBI-007224,546,Tanah Kavling,Bekasi,748000000,626000000.0,592000000,0.79144385,0.945686901,240,39900000.0,0.06182122,3,Wiraswasta,1,7.1,Auto-Debit,10.0,SHM,Lancar,0,0.4033219787191819,0,0,1,0,0
PBI-007225,526,Rumah Tapak,Bogor,1686000000,1672000000.0,1370000000,0.81257414,0.81937799,240,15000000.0,0.380555556,2,Karyawan Tetap,0,6.7,Transfer Manual,6.0,SHM,Lancar,0,0.06597822381191756,0,0,1,0,1
PBI-007226,694,Ruko-Komersial,Bogor,2092000000,2086000000.0,1573000000,0.751912046,0.754074784,120,18900000.0,0.69356261,1,Karyawan Tetap,8,77.3,Auto-Debit,21.0,SHM,DPK,0,0.5935512552968297,1,0,0,1,1
PBI-007227,421,Ruko-Komersial,Bogor,2157000000,,1630000000,0.755679184,#DIV/0!,120,,#DIV/0!,2,Wiraswasta,3,60.2,Auto-Debit,17.0,SHM,Menunggak,1,0.984955136569952,1,0,1,1,1
PBI-007228,825,Apartemen,Jakarta Selatan,451000000,432000000.0,358000000,0.793791574,0.828703704,120,32800000.0,0.090955285,1,Karyawan Tetap,0,84.1,Auto-Debit,11.0,SHM,Lancar,0,0.0070280104341000574,0,0,0,1,0
PBI-007229,607,Rumah Tapak,Bogor,1155000000,1108000000.0,887000000,0.767965368,0.800541516,240,19500000.0,0.189529915,5,Karyawan Tetap,8,43.2,Virtual Account,13.0,HGB,Menunggak,1,0.5771563669074121,1,1,1,0,1
PBI-007230,507,Tanah Kavling,Bekasi,616000000,440000000.0,480000000,0.779220779,1.090909091,120,11400000.0,0.350877193,2,Karyawan Tetap,0,21.4,Virtual Account,28.0,SHM,Menunggak,1,0.5729160634434042,1,0,1,0,1
PBI-007231,704,Apartemen,Jakarta Selatan,443000000,426000000.0,375000000,0.846501129,0.88028169,120,22000000.0,0.142045455,4,Karyawan Tetap,2,53.1,Auto-Debit,19.0,HGB,Lancar,0,0.22235237813856212,0,1,0,1,1
PBI-007232,648,Rumah Tapak,Bekasi,1517000000,1234000000.0,1072000000,0.706657877,0.868719611,120,42400000.0,0.210691824,2,Wiraswasta,0,56.6,Auto-Debit,13.0,SHM,Lancar,0,0.11128852189972432,0,0,1,1,0
PBI-007233,579,Tanah Kavling,Jakarta Selatan,467000000,451000000.0,372000000,0.796573876,0.824833703,240,30000000.0,0.051666667,1,Wiraswasta,1,25.8,Auto-Debit,16.0,HGB,Lancar,0,0.10794571656746002,0,1,1,0,0
PBI-007234,611,Apartemen,Tangerang (BSD/Serpong),1196000000,881000000.0,1003000000,0.838628763,1.138479001,120,11400000.0,0.733187135,2,Karyawan Tetap,2,13.8,Auto-Debit,30.0,HGB,Menunggak,1,0.8379587554327327,1,1,1,0,1
PBI-007235,652,Tanah Kavling,Bekasi,542000000,417000000.0,399000000,0.736162362,0.956834532,180,19700000.0,0.112521151,3,Karyawan Tetap,0,61.6,Auto-Debit,,SHM,Lancar,0,0.18299646520982335,0,0,1,1,1
PBI-007236,752,Tanah Kavling,Tangerang (BSD/Serpong),897000000,,656000000,0.731326644,#DIV/0!,180,47100000.0,0.07737674,4,Profesional,0,23.6,Auto-Debit,16.0,SHM,Lancar,0,0.007748596725384915,0,0,0,0,0
PBI-007237,435,Ruko-Komersial,Tangerang (BSD/Serpong),1267000000,,956000000,0.754538279,#DIV/0!,120,34400000.0,0.231589147,1,Wiraswasta,2,95.3,Transfer Manual,24.0,SHM,Menunggak,1,0.9950383908651148,1,0,1,1,0
PBI-007238,687,Apartemen,Bogor,464000000,450000000.0,330000000,0.711206897,0.733333333,120,49500000.0,0.055555556,0,Wiraswasta,0,86.0,Transfer Manual,10.0,SHM,Lancar,0,0.014883195858085427,0,0,0,1,0
PBI-007239,800,Apartemen,Depok,1478000000,1443000000.0,1159000000,0.784167794,0.803187803,240,33300000.0,0.14502002,1,Karyawan Tetap,0,64.4,Auto-Debit,6.0,SHM,Lancar,0,0.006187871570169255,0,0,0,1,0
PBI-007240,591,Apartemen,Bekasi,668000000,,532000000,0.796407186,#DIV/0!,120,27900000.0,0.158900836,1,Karyawan Tetap,0,87.1,Transfer Manual,11.0,HGB,Menunggak,1,0.4696223663867044,0,1,1,1,0
PBI-007241,724,Ruko-Komersial,Depok,2198000000,2184000000.0,1809000000,0.823020928,0.828296703,180,26200000.0,0.383587786,2,Profesional,2,59.6,Auto-Debit,16.0,SHM,Lancar,0,0.22957606045820061,0,0,0,1,1
PBI-007242,717,Ruko-Komersial,Bogor,1624000000,1607000000.0,1153000000,0.709975369,0.717485999,240,46000000.0,0.104438406,3,Wiraswasta,4,39.5,Auto-Debit,23.0,SHM,Lancar,0,0.04069726572096164,0,0,0,0,0
PBI-007243,820,Rumah Tapak,Jakarta Selatan,1332000000,1295000000.0,1020000000,0.765765766,0.787644788,120,36200000.0,0.23480663,2,Karyawan Tetap,0,85.4,Transfer Manual,13.0,HGB,Lancar,0,0.006984418592579655,0,1,0,1,0
PBI-007244,680,Rumah Tapak,Tangerang (BSD/Serpong),1275000000,903000000.0,1042000000,0.817254902,1.15393134,240,25300000.0,0.171607378,4,Karyawan Tetap,0,58.5,Auto-Debit,3.0,HGB,Menunggak,1,0.338284714879376,0,1,0,1,1
PBI-007245,720,Apartemen,Bekasi,1178000000,987000000.0,960000000,0.814940577,0.972644377,180,22900000.0,0.232896652,2,Karyawan Tetap,0,34.9,Auto-Debit,,SHM,Lancar,0,0.09190170834717144,0,0,0,0,1
PBI-007246,751,Ruko-Komersial,Jakarta Selatan,841000000,810000000.0,598000000,0.711058264,0.738271605,180,31300000.0,0.106141285,2,Karyawan Tetap,0,19.8,Auto-Debit,9.0,HGB,Lancar,0,0.0008611755717841518,0,1,0,0,0
PBI-007247,712,Ruko-Komersial,Depok,2640000000,,1853000000,0.701893939,#DIV/0!,60,42100000.0,0.733570863,4,Profesional,0,28.0,Virtual Account,,HGB,Lancar,0,0.030113034076543754,0,1,0,0,0
PBI-007248,584,Tanah Kavling,Bogor,587000000,584000000.0,480000000,0.817717206,0.821917808,240,44400000.0,0.045045045,0,Profesional,4,73.8,Transfer Manual,17.0,SHM,Lancar,0,0.7190462293537968,1,0,1,1,0
PBI-007249,598,Ruko-Komersial,Jakarta Selatan,1941000000,1903000000.0,1399000000,0.720762494,0.735155018,84,19500000.0,0.854090354,2,Karyawan Tetap,2,43.3,Auto-Debit,,SHM,Lancar,0,0.24166770957904363,0,0,1,0,1
PBI-007250,683,Ruko-Komersial,Depok,1704000000,,1340000000,0.786384977,#DIV/0!,120,15200000.0,0.734649123,2,Karyawan Tetap,0,89.5,Virtual Account,2.0,HGB,Lancar,0,0.3212820534374011,0,1,0,1,1
PBI-007251,734,Ruko-Komersial,Bogor,2977000000,2854000000.0,2126000000,0.714141753,0.744919411,180,49200000.0,0.240063234,2,Wiraswasta,2,61.2,Auto-Debit,26.0,HGB,Lancar,0,0.04748535802408176,0,1,0,1,0
PBI-007252,689,Rumah Tapak,Bogor,1542000000,,1148000000,0.744487678,#DIV/0!,120,33000000.0,0.28989899,2,Karyawan Tetap,0,65.1,Virtual Account,9.0,SHM,Lancar,0,0.058883663525640985,0,0,0,1,0
PBI-007253,572,Rumah Tapak,Bekasi,905000000,703000000.0,655000000,0.723756906,0.931721195,60,43800000.0,0.249238965,3,Wiraswasta,1,29.0,Transfer Manual,28.0,SHM,DPK,0,0.45989855381585176,0,0,1,0,0
PBI-007254,639,Tanah Kavling,Bogor,770000000,759000000.0,624000000,0.81038961,0.822134387,240,46400000.0,0.056034483,2,Wiraswasta,5,33.7,Transfer Manual,14.0,HGB,Lancar,0,0.285576393285206,0,1,1,0,0
PBI-007255,542,Rumah Tapak,Bekasi,1068000000,861000000.0,855000000,0.800561798,0.993031359,60,25300000.0,0.563241107,3,Wiraswasta,2,10.8,Transfer Manual,9.0,HGB,DPK,0,0.8201158595612652,1,1,1,0,1
PBI-007256,710,Rumah Tapak,Tangerang (BSD/Serpong),1631000000,1198000000.0,1175000000,0.720416922,0.980801336,60,35900000.0,0.54549675,2,Wiraswasta,2,26.1,Transfer Manual,6.0,HGB,DPK,0,0.26359834253270636,0,1,0,0,0
PBI-007257,828,Apartemen,Jakarta Selatan,434000000,432000000.0,308000000,0.709677419,0.712962963,84,50000000.0,0.073333333,2,Wiraswasta,2,30.7,Virtual Account,25.0,HGB,Lancar,0,0.002665331370090491,0,1,0,0,0
PBI-007258,705,Apartemen,Jakarta Selatan,791000000,785000000.0,609000000,0.769911504,0.775796178,180,18100000.0,0.186924494,2,Profesional,0,40.2,Virtual Account,,SHM,Lancar,0,0.008907226785991203,0,0,0,0,1
PBI-007259,494,Rumah Tapak,Depok,1059000000,1021000000.0,772000000,0.728989613,0.75612145,240,12100000.0,0.26584022,2,Karyawan Tetap,0,94.6,Auto-Debit,27.0,HGB,Menunggak,1,0.4234972045700829,0,1,1,1,1
PBI-007260,669,Apartemen,Bekasi,1219000000,860000000.0,855000000,0.701394586,0.994186047,240,22900000.0,0.155567686,3,Profesional,0,31.4,Auto-Debit,19.0,HGB,Lancar,0,0.05240094719929414,0,1,0,0,1
PBI-007261,659,Apartemen,Bekasi,601000000,500000000.0,445000000,0.740432612,0.89,180,15700000.0,0.157466384,4,Karyawan Tetap,0,78.1,Auto-Debit,4.0,HGB,Lancar,0,0.2538868542268483,0,1,1,1,1
PBI-007262,615,Rumah Tapak,Jakarta Selatan,872000000,845000000.0,639000000,0.732798165,0.756213018,180,18900000.0,0.187830688,0,Karyawan Tetap,0,17.6,Auto-Debit,19.0,SHM,Lancar,0,0.008711423160331801,0,0,1,0,1
PBI-007263,486,Apartemen,Depok,1196000000,1182000000.0,960000000,0.802675585,0.812182741,180,17400000.0,0.30651341,0,Karyawan Tetap,0,31.4,Auto-Debit,29.0,HGB,Lancar,0,0.2120041466099288,0,1,1,0,1
PBI-007264,701,Ruko-Komersial,Jakarta Selatan,969000000,968000000.0,803000000,0.82868937,0.829545455,180,25600000.0,0.174262153,1,Wiraswasta,1,50.4,Auto-Debit,9.0,SHM,Lancar,0,0.09541715403178855,0,0,0,1,1
PBI-007265,741,Rumah Tapak,Depok,761000000,729000000.0,560000000,0.73587385,0.768175583,240,32600000.0,0.071574642,0,Karyawan Tetap,0,69.9,Auto-Debit,4.0,SHM,Lancar,0,0.007782907300770699,0,0,0,1,0
PBI-007266,585,Rumah Tapak,Jakarta Selatan,1479000000,1441000000.0,1085000000,0.733603786,0.752949341,120,24300000.0,0.372085048,2,Profesional,7,45.4,Transfer Manual,5.0,SHM,Menunggak,1,0.5499520316302751,1,0,1,0,1
PBI-007267,584,Apartemen,Jakarta Selatan,1363000000,,1033000000,0.757887014,#DIV/0!,84,35700000.0,0.344471122,0,Wiraswasta,3,40.4,Virtual Account,3.0,SHM,Lancar,0,0.5402000392432613,1,0,1,0,0
PBI-007268,633,Apartemen,Bekasi,1202000000,860000000.0,873000000,0.726289517,1.015116279,120,31400000.0,0.231687898,3,Karyawan Tetap,2,64.1,Auto-Debit,23.0,SHM,Menunggak,1,0.7567135273444504,1,0,1,1,0
PBI-007269,808,Rumah Tapak,Tangerang (BSD/Serpong),1185000000,,998000000,0.842194093,#DIV/0!,60,40500000.0,0.410699588,2,Wiraswasta,4,49.9,Auto-Debit,16.0,HGB,DPK,0,0.676504123443501,1,1,0,1,0
PBI-007270,636,Ruko-Komersial,Bekasi,1018000000,753000000.0,750000000,0.736738703,0.996015936,240,17700000.0,0.176553672,1,Profesional,1,8.8,Auto-Debit,9.0,HGB,Lancar,0,0.1885258730660983,0,1,1,0,1
PBI-007271,595,Ruko-Komersial,Bekasi,2620000000,2061000000.0,1871000000,0.714122137,0.907811742,180,,#DIV/0!,1,Wiraswasta,1,84.1,Virtual Account,28.0,HGB,DPK,0,0.7965848151416702,1,1,1,1,1
PBI-007272,626,Apartemen,Bogor,536000000,531000000.0,420000000,0.78358209,0.790960452,84,28300000.0,0.176678445,1,Karyawan Tetap,1,53.9,Auto-Debit,0.0,HGB,Lancar,0,0.16847743525414696,0,1,1,1,0
PBI-007273,709,Rumah Tapak,Tangerang (BSD/Serpong),1001000000,781000000.0,781000000,0.78021978,1,120,31700000.0,0.2053102,4,Profesional,0,50.1,Virtual Account,27.0,SHM,Lancar,0,0.11792939100627937,0,0,0,1,0
PBI-007274,488,Apartemen,Jakarta Selatan,456000000,449000000.0,362000000,0.793859649,0.80623608,240,20800000.0,0.072516026,4,Wiraswasta,0,50.1,Virtual Account,,SHM,Lancar,0,0.18879351357552437,0,0,1,1,1
PBI-007275,640,Tanah Kavling,Bekasi,726000000,585000000.0,613000000,0.844352617,1.047863248,180,29700000.0,0.11466517,2,Karyawan Tetap,3,9.8,Virtual Account,20.0,SHM,DPK,0,0.6284445838896211,1,0,1,0,0
PBI-007276,630,Tanah Kavling,Bogor,602000000,,451000000,0.749169435,#DIV/0!,120,25600000.0,0.146809896,2,Karyawan Tetap,1,7.9,Auto-Debit,17.0,SHM,Lancar,0,0.006663392859177383,0,0,1,0,1
PBI-007277,651,Rumah Tapak,Bekasi,1680000000,1404000000.0,1267000000,0.754166667,0.902421652,84,26200000.0,0.575699746,2,Karyawan Tetap,0,90.6,Auto-Debit,,SHM,DPK,0,0.48525705772584543,0,0,1,1,1
PBI-007278,601,Rumah Tapak,Jakarta Selatan,680000000,667000000.0,510000000,0.75,0.764617691,60,39600000.0,0.214646465,2,Profesional,4,36.9,Virtual Account,12.0,SHM,DPK,0,0.27835580150389483,0,0,1,0,0
PBI-007279,547,Ruko-Komersial,Depok,2602000000,2531000000.0,2067000000,0.794388932,0.816673252,180,22000000.0,0.521969697,2,Karyawan Tetap,2,43.4,Auto-Debit,13.0,SHM,DPK,0,0.6204794534289313,1,0,1,0,1
PBI-007280,739,Ruko-Komersial,Tangerang (BSD/Serpong),1923000000,1430000000.0,1520000000,0.790431617,1.062937063,180,29600000.0,0.285285285,0,Karyawan Tetap,1,37.4,Transfer Manual,13.0,SHM,Lancar,0,0.2626111363592038,0,0,0,0,0
PBI-007281,504,Rumah Tapak,Tangerang (BSD/Serpong),976000000,737000000.0,761000000,0.779713115,1.03256445,84,36500000.0,0.248206132,2,Profesional,6,50.9,Auto-Debit,29.0,SHM,Menunggak,1,0.9831312653516409,1,0,1,1,0
PBI-007282,793,Tanah Kavling,Jakarta Selatan,686000000,656000000.0,518000000,0.755102041,0.789634146,60,14700000.0,0.587301587,4,Karyawan Tetap,5,29.1,Auto-Debit,4.0,SHM,Lancar,0,0.05081992213422679,0,0,0,0,1
PBI-007283,690,Rumah Tapak,Jakarta Selatan,1528000000,1452000000.0,1168000000,0.764397906,0.804407713,120,25600000.0,0.380208333,2,Profesional,0,35.3,Virtual Account,8.0,HGB,Lancar,0,0.011698092180140146,0,1,0,0,1
PBI-007284,718,Rumah Tapak,Tangerang (BSD/Serpong),1072000000,760000000.0,878000000,0.819029851,1.155263158,180,14100000.0,0.345941686,3,Karyawan Tetap,2,40.6,Transfer Manual,15.0,SHM,DPK,0,0.6736031181474937,1,0,0,0,1
PBI-007285,665,Ruko-Komersial,Jakarta Selatan,1312000000,1262000000.0,1038000000,0.791158537,0.822503962,240,41600000.0,0.103966346,5,Wiraswasta,4,56.2,Transfer Manual,,SHM,Lancar,0,0.2994929494603149,0,0,0,1,0
PBI-007286,760,Rumah Tapak,Tangerang (BSD/Serpong),1691000000,,1365000000,0.807214666,#DIV/0!,240,,#DIV/0!,2,Karyawan Tetap,4,60.6,Transfer Manual,7.0,SHM,DPK,0,0.8842520499062883,1,0,0,1,1
PBI-007287,706,Ruko-Komersial,Tangerang (BSD/Serpong),1489000000,1258000000.0,1104000000,0.741437206,0.877583466,180,50000000.0,0.122666667,2,Profesional,4,44.6,Auto-Debit,5.0,HGB,Lancar,0,0.4217918073945345,0,1,0,0,0
PBI-007288,771,Apartemen,Bekasi,1498000000,1153000000.0,1253000000,0.836448598,1.086730269,240,42000000.0,0.124305556,1,Wiraswasta,3,0.0,Transfer Manual,21.0,SHM,Lancar,0,0.13995885196031005,0,0,0,0,0
PBI-007289,732,Rumah Tapak,Bogor,1498000000,,1057000000,0.705607477,#DIV/0!,120,37900000.0,0.23240985,1,Profesional,7,69.3,Virtual Account,12.0,SHM,Lancar,0,0.35988242256691105,0,0,0,1,0
PBI-007290,755,Apartemen,Bogor,1157000000,1133000000.0,913000000,0.789109767,0.805825243,84,50000000.0,0.217380952,2,Wiraswasta,0,61.3,Virtual Account,7.0,SHM,Lancar,0,0.010811006839443492,0,0,0,1,0
PBI-007291,599,Rumah Tapak,Depok,516000000,506000000.0,424000000,0.821705426,0.837944664,84,30100000.0,0.167694985,3,Karyawan Tetap,0,10.7,Transfer Manual,1.0,HGB,Lancar,0,0.02473748054127666,0,1,1,0,0
PBI-007292,628,Rumah Tapak,Jakarta Selatan,1083000000,1054000000.0,899000000,0.83010157,0.852941176,84,23900000.0,0.447798366,2,Karyawan Tetap,0,42.8,Auto-Debit,29.0,HGB,Lancar,0,0.0766737277443261,0,1,1,0,1
PBI-007293,661,Tanah Kavling,Jakarta Selatan,601000000,574000000.0,450000000,0.74875208,0.783972125,240,24600000.0,0.076219512,0,Karyawan Tetap,3,37.5,Auto-Debit,20.0,SHM,Lancar,0,0.10113270685800459,0,0,0,0,1
PBI-007294,660,Rumah Tapak,Tangerang (BSD/Serpong),989000000,802000000.0,761000000,0.769464105,0.948877805,240,32200000.0,0.098473085,2,Wiraswasta,1,73.3,Auto-Debit,12.0,HGB,Lancar,0,0.5860681024663583,1,1,0,1,0
PBI-007295,709,Ruko-Komersial,Jakarta Selatan,1130000000,1107000000.0,797000000,0.705309735,0.719963866,60,20600000.0,0.644822006,2,Profesional,0,61.3,Auto-Debit,27.0,SHM,Lancar,0,0.011442693890669592,0,0,0,1,1
PBI-007296,596,Apartemen,Bogor,804000000,778000000.0,658000000,0.81840796,0.845758355,120,25900000.0,0.211711712,0,Karyawan Tetap,2,15.5,Auto-Debit,20.0,SHM,Lancar,0,0.21578537445051452,0,0,1,0,1
PBI-007297,659,Ruko-Komersial,Jakarta Selatan,965000000,956000000.0,694000000,0.719170984,0.725941423,120,44100000.0,0.131141345,0,Wiraswasta,0,96.2,Auto-Debit,16.0,SHM,Lancar,0,0.034855228772102516,0,0,1,1,0
PBI-007298,713,Rumah Tapak,Tangerang (BSD/Serpong),878000000,636000000.0,671000000,0.764236902,1.055031447,180,39700000.0,0.093898685,1,Profesional,0,44.9,Auto-Debit,6.0,SHM,Lancar,0,0.07172919709268512,0,0,0,0,0
PBI-007299,497,Rumah Tapak,Bekasi,609000000,457000000.0,517000000,0.848932677,1.131291028,120,12700000.0,0.339238845,2,Karyawan Tetap,0,63.3,Auto-Debit,21.0,HGB,Menunggak,1,0.9285047202241276,1,1,1,1,1
PBI-007300,750,Apartemen,Tangerang (BSD/Serpong),1228000000,979000000.0,1029000000,0.837947883,1.051072523,120,,#DIV/0!,1,Profesional,0,41.2,Auto-Debit,9.0,HGB,Lancar,0,0.10373003040173916,0,1,0,0,1
PBI-007301,834,Rumah Tapak,Jakarta Selatan,1373000000,1323000000.0,1029000000,0.749453751,0.777777778,240,35800000.0,0.11976257,1,Karyawan Tetap,0,23.9,Auto-Debit,24.0,SHM,Lancar,0,0.0005225333947935409,0,0,0,0,0
PBI-007302,582,Rumah Tapak,Bekasi,1722000000,1392000000.0,1263000000,0.733449477,0.907327586,240,38100000.0,0.13812336,0,Wiraswasta,0,32.5,Transfer Manual,22.0,SHM,Lancar,0,0.148121292412872,0,0,1,0,0
PBI-007303,786,Rumah Tapak,Bekasi,994000000,729000000.0,733000000,0.737424547,1.005486968,84,17500000.0,0.498639456,1,Karyawan Tetap,0,0.0,Auto-Debit,20.0,SHM,Lancar,0,0.006790038232072343,0,0,0,0,1
PBI-007304,679,Tanah Kavling,Bogor,772000000,769000000.0,620000000,0.803108808,0.806241873,84,16000000.0,0.461309524,3,Karyawan Tetap,1,0.0,Transfer Manual,2.0,SHM,Lancar,0,0.024225996916412747,0,0,0,0,1
PBI-007305,585,Tanah Kavling,Jakarta Selatan,653000000,639000000.0,528000000,0.808575804,0.82629108,120,19400000.0,0.226804124,2,Karyawan Tetap,0,38.4,Virtual Account,18.0,HGB,DPK,0,0.07144291437313052,0,1,1,0,1
PBI-007306,730,Tanah Kavling,Bogor,688000000,679000000.0,504000000,0.73255814,0.742268041,180,24000000.0,0.116666667,3,Profesional,2,28.4,Auto-Debit,26.0,HGB,Lancar,0,0.01888624840391029,0,1,0,0,1
